StageName,InputFile,OutputFile
Face Tracking,/Users/bhuvaneshwaribhaskaran/PycharmProjects/videogaze/videoin/1.mp4,/Users/bhuvaneshwaribhaskaran/PycharmProjects/videogaze/track/output/1.mp4_faceTracks.csv

Frame number,Shot number,Face id,x_min,y_min,x_max,y_max
381,5,15,640.0,75.0,730.0,200.0
382,5,15,640.0,76.0,730.0,201.0
320,5,16,892,405,984,545
321,5,16,892.0,405.0,985.0,546.0
322,5,16,893.0,404.0,986.0,545.0
323,5,16,894.0,403.0,987.0,544.0
324,5,16,893.0,404.0,986.0,545.0
325,5,16,896.0,403.0,989.0,544.0
326,5,16,895.0,402.0,988.0,543.0
327,5,16,896.0,401.0,989.0,542.0
328,5,16,897.0,402.0,990.0,543.0
329,5,16,898.0,401.0,991.0,542.0
330,5,16,899.0,402.0,992.0,543.0
331,5,16,902.0,401.0,995.0,542.0
332,5,16,901.0,400.0,994.0,541.0
333,5,16,904.0,399.0,997.0,540.0
334,5,16,903.0,400.0,996.0,541.0
335,5,16,904.0,399.0,997.0,540.0
336,5,16,905.0,398.0,998.0,539.0
337,5,16,906.0,397.0,999.0,538.0
338,5,16,907.0,398.0,1000.0,539.0
339,5,16,908.0,395.0,1001.0,536.0
340,5,16,909.0,396.0,1002.0,537.0
341,5,16,912.0,395.0,1005.0,536.0
342,5,16,911.0,396.0,1004.0,537.0
343,5,16,914.0,395.0,1007.0,536.0
344,5,16,913.0,394.0,1006.0,535.0
345,5,16,916.0,393.0,1009.0,534.0
346,5,16,917.0,394.0,1010.0,535.0
347,5,16,918.0,393.0,1011.0,534.0
348,5,16,919.0,394.0,1012.0,535.0
349,5,16,920.0,393.0,1013.0,534.0
350,5,16,921.0,394.0,1014.0,535.0
351,5,16,924.0,393.0,1017.0,534.0
352,5,16,923.0,394.0,1016.0,535.0
353,5,16,926.0,393.0,1019.0,534.0
354,5,16,925.0,394.0,1018.0,535.0
355,5,16,928.0,393.0,1021.0,534.0
356,5,16,929.0,392.0,1022.0,533.0
357,5,16,930.0,391.0,1023.0,532.0
358,5,16,931.0,392.0,1024.0,533.0
359,5,16,934.0,391.0,1027.0,532.0
360,5,16,933.0,392.0,1026.0,533.0
361,5,16,936.0,391.0,1029.0,532.0
362,5,16,937.0,390.0,1030.0,531.0
363,5,16,940.0,389.0,1033.0,530.0
364,5,16,943.0,390.0,1036.0,531.0
365,5,16,948.0,389.0,1041.0,530.0
366,5,16,949.0,388.0,1042.0,529.0
367,5,16,952.0,387.0,1045.0,528.0
368,5,16,955.0,386.0,1048.0,527.0
369,5,16,958.0,385.0,1051.0,526.0
370,5,16,959.0,384.0,1052.0,525.0
371,5,16,962.0,383.0,1055.0,524.0
372,5,16,965.0,384.0,1058.0,525.0
373,5,16,968.0,383.0,1061.0,524.0
374,5,16,969.0,384.0,1062.0,525.0
375,5,16,972.0,383.0,1065.0,524.0
376,5,16,973.0,384.0,1066.0,525.0
377,5,16,976.0,383.0,1069.0,524.0
378,5,16,977.0,382.0,1070.0,523.0
379,5,16,980.0,381.0,1073.0,522.0
380,5,16,981.0,382.0,1074.0,523.0
381,5,16,982.0,381.0,1075.0,522.0
382,5,16,983.0,382.0,1076.0,523.0
345,5,17,0,211,113,331
346,5,17,0.0,211.0,114.0,332.0
347,5,17,2.0,210.0,116.0,331.0
348,5,17,4.0,209.0,118.0,330.0
349,5,17,4.0,210.0,118.0,331.0
350,5,17,6.0,209.0,120.0,330.0
351,5,17,8.0,210.0,122.0,331.0
352,5,17,8.0,209.0,122.0,330.0
353,5,17,8.0,208.0,122.0,329.0
354,5,17,8.0,207.0,122.0,328.0
355,5,17,10.0,208.0,124.0,329.0
356,5,17,12.0,207.0,126.0,328.0
357,5,17,12.0,208.0,126.0,329.0
358,5,17,12.0,207.0,126.0,328.0
359,5,17,14.0,208.0,128.0,329.0
360,5,17,16.0,207.0,130.0,328.0
361,5,17,16.0,206.0,130.0,327.0
362,5,17,16.0,205.0,130.0,326.0
363,5,17,16.0,206.0,130.0,327.0
364,5,17,18.0,205.0,132.0,326.0
365,5,17,20.0,206.0,134.0,327.0
366,5,17,20.0,205.0,134.0,326.0
367,5,17,20.0,206.0,134.0,327.0
368,5,17,20.0,205.0,134.0,326.0
369,5,17,22.0,206.0,136.0,327.0
370,5,17,24.0,205.0,138.0,326.0
371,5,17,24.0,206.0,138.0,327.0
372,5,17,24.0,205.0,138.0,326.0
373,5,17,26.0,206.0,140.0,327.0
374,5,17,28.0,205.0,142.0,326.0
375,5,17,28.0,206.0,142.0,327.0
376,5,17,30.0,205.0,144.0,326.0
377,5,17,32.0,206.0,146.0,327.0
378,5,17,32.0,205.0,146.0,326.0
379,5,17,34.0,206.0,148.0,327.0
380,5,17,36.0,205.0,150.0,326.0
381,5,17,36.0,204.0,150.0,325.0
382,5,17,36.0,203.0,150.0,324.0
385,6,18,980,166,1065,265
386,6,18,980.0,166.0,1066.0,266.0
387,6,18,980.0,166.0,1066.0,266.0
388,6,18,980.0,166.0,1066.0,266.0
389,6,18,978.0,166.0,1064.0,266.0
390,6,18,976.0,166.0,1062.0,266.0
391,6,18,976.0,166.0,1062.0,266.0
392,6,18,974.0,166.0,1060.0,266.0
393,6,18,970.0,166.0,1056.0,266.0
394,6,18,970.0,166.0,1056.0,266.0
395,6,18,968.0,166.0,1054.0,266.0
396,6,18,968.0,166.0,1054.0,266.0
397,6,18,966.0,166.0,1052.0,266.0
398,6,18,964.0,166.0,1050.0,266.0
399,6,18,964.0,166.0,1050.0,266.0
400,6,18,962.0,166.0,1048.0,266.0
401,6,18,958.0,166.0,1044.0,266.0
402,6,18,956.0,166.0,1042.0,266.0
403,6,18,956.0,166.0,1042.0,266.0
404,6,18,956.0,166.0,1042.0,266.0
405,6,18,954.0,166.0,1040.0,266.0
406,6,18,952.0,166.0,1038.0,266.0
407,6,18,954.0,166.0,1040.0,266.0
408,6,18,952.0,166.0,1038.0,266.0
409,6,18,954.0,166.0,1040.0,266.0
410,6,18,954.0,166.0,1040.0,266.0
411,6,18,954.0,166.0,1040.0,266.0
412,6,18,956.0,166.0,1042.0,266.0
413,6,18,960.0,166.0,1046.0,266.0
414,6,18,962.0,166.0,1048.0,266.0
415,6,18,962.0,166.0,1048.0,266.0
416,6,18,964.0,166.0,1050.0,266.0
417,6,18,966.0,164.0,1052.0,264.0
418,6,18,966.0,164.0,1052.0,264.0
419,6,18,968.0,164.0,1054.0,264.0
420,6,18,970.0,164.0,1056.0,264.0
421,6,18,968.0,164.0,1054.0,264.0
422,6,18,970.0,164.0,1056.0,264.0
423,6,18,968.0,164.0,1054.0,264.0
424,6,18,970.0,164.0,1056.0,264.0
425,6,18,968.0,164.0,1054.0,264.0
426,6,18,968.0,164.0,1054.0,264.0
427,6,18,968.0,164.0,1054.0,264.0
428,6,18,968.0,164.0,1054.0,264.0
429,6,18,966.0,164.0,1052.0,264.0
430,6,18,964.0,164.0,1050.0,264.0
431,6,18,964.0,164.0,1050.0,264.0
432,6,18,962.0,164.0,1048.0,264.0
433,6,18,958.0,164.0,1044.0,264.0
434,6,18,956.0,164.0,1042.0,264.0
435,6,18,956.0,164.0,1042.0,264.0
436,6,18,956.0,162.0,1042.0,262.0
437,6,18,954.0,162.0,1040.0,262.0
438,6,18,950.0,162.0,1036.0,262.0
439,6,18,948.0,162.0,1034.0,262.0
440,6,18,948.0,162.0,1034.0,262.0
441,6,18,948.0,162.0,1034.0,262.0
442,6,18,946.0,162.0,1032.0,262.0
443,6,18,942.0,162.0,1028.0,262.0
444,6,18,940.0,162.0,1026.0,262.0
445,6,18,942.0,162.0,1028.0,262.0
446,6,18,938.0,162.0,1024.0,262.0
447,6,18,936.0,162.0,1022.0,262.0
448,6,18,938.0,162.0,1024.0,262.0
449,6,18,934.0,162.0,1020.0,262.0
450,6,18,934.0,162.0,1020.0,262.0
451,6,18,932.0,162.0,1018.0,262.0
452,6,18,932.0,162.0,1018.0,262.0
453,6,18,932.0,162.0,1018.0,262.0
454,6,18,930.0,160.0,1016.0,260.0
455,6,18,928.0,160.0,1014.0,260.0
456,6,18,928.0,160.0,1014.0,260.0
457,6,18,928.0,160.0,1014.0,260.0
458,6,18,926.0,160.0,1012.0,260.0
459,6,18,924.0,160.0,1010.0,260.0
460,6,18,924.0,160.0,1010.0,260.0
461,6,18,922.0,160.0,1008.0,260.0
462,6,18,920.0,160.0,1006.0,260.0
463,6,18,920.0,160.0,1006.0,260.0
464,6,18,918.0,160.0,1004.0,260.0
465,6,18,916.0,160.0,1002.0,260.0
466,6,18,916.0,160.0,1002.0,260.0
467,6,18,916.0,160.0,1002.0,260.0
468,6,18,914.0,160.0,1000.0,260.0
469,6,18,912.0,160.0,998.0,260.0
470,6,18,914.0,160.0,1000.0,260.0
471,6,18,912.0,160.0,998.0,260.0
472,6,18,912.0,160.0,998.0,260.0
473,6,18,912.0,158.0,998.0,258.0
474,6,18,912.0,158.0,998.0,258.0
475,6,18,912.0,158.0,998.0,258.0
476,6,18,912.0,158.0,998.0,258.0
477,6,18,912.0,158.0,998.0,258.0
478,6,18,912.0,158.0,998.0,258.0
479,6,18,912.0,158.0,998.0,258.0
480,6,18,912.0,158.0,998.0,258.0
481,6,18,912.0,156.0,998.0,256.0
482,6,18,912.0,156.0,998.0,256.0
483,6,18,912.0,156.0,998.0,256.0
484,6,18,912.0,156.0,998.0,256.0
485,6,18,912.0,156.0,998.0,256.0
486,6,18,910.0,156.0,996.0,256.0
487,6,18,908.0,156.0,994.0,256.0
488,6,18,910.0,156.0,996.0,256.0
489,6,18,908.0,156.0,994.0,256.0
490,6,18,908.0,156.0,994.0,256.0
491,6,18,908.0,156.0,994.0,256.0
492,6,18,908.0,156.0,994.0,256.0
493,6,18,908.0,156.0,994.0,256.0
494,6,18,908.0,156.0,994.0,256.0
495,6,18,908.0,156.0,994.0,256.0
496,6,18,908.0,156.0,994.0,256.0
497,6,18,908.0,156.0,994.0,256.0
498,6,18,908.0,156.0,994.0,256.0
499,6,18,908.0,156.0,994.0,256.0
500,6,18,908.0,156.0,994.0,256.0
501,6,18,908.0,156.0,994.0,256.0
502,6,18,910.0,156.0,996.0,256.0
503,6,18,908.0,156.0,994.0,256.0
504,6,18,910.0,156.0,996.0,256.0
505,6,18,910.0,154.0,996.0,254.0
506,6,18,910.0,154.0,996.0,254.0
507,6,18,910.0,154.0,996.0,254.0
508,6,18,910.0,154.0,996.0,254.0
509,6,18,910.0,154.0,996.0,254.0
510,6,18,912.0,154.0,998.0,254.0
511,6,18,914.0,154.0,1000.0,254.0
512,6,18,912.0,154.0,998.0,254.0
513,6,18,914.0,154.0,1000.0,254.0
514,6,18,912.0,154.0,998.0,254.0
515,6,18,914.0,154.0,1000.0,254.0
516,6,18,912.0,154.0,998.0,254.0
517,6,18,914.0,154.0,1000.0,254.0
518,6,18,912.0,154.0,998.0,254.0
519,6,18,912.0,154.0,998.0,254.0
520,6,18,912.0,154.0,998.0,254.0
521,6,18,912.0,154.0,998.0,254.0
522,6,18,912.0,154.0,998.0,254.0
523,6,18,912.0,154.0,998.0,254.0
524,6,18,912.0,154.0,998.0,254.0
525,6,18,912.0,154.0,998.0,254.0
526,6,18,914.0,154.0,1000.0,254.0
527,6,18,912.0,152.0,998.0,252.0
528,6,18,914.0,152.0,1000.0,252.0
529,6,18,912.0,152.0,998.0,252.0
530,6,18,914.0,152.0,1000.0,252.0
531,6,18,912.0,152.0,998.0,252.0
532,6,18,914.0,152.0,1000.0,252.0
533,6,18,912.0,152.0,998.0,252.0
534,6,18,914.0,152.0,1000.0,252.0
535,6,18,912.0,150.0,998.0,250.0
536,6,18,914.0,150.0,1000.0,250.0
537,6,18,912.0,150.0,998.0,250.0
538,6,18,912.0,150.0,998.0,250.0
539,6,18,912.0,150.0,998.0,250.0
540,6,18,912.0,150.0,998.0,250.0
541,6,18,912.0,150.0,998.0,250.0
542,6,18,912.0,150.0,998.0,250.0
543,6,18,912.0,148.0,998.0,248.0
544,6,18,912.0,148.0,998.0,248.0
545,6,18,912.0,148.0,998.0,248.0
546,6,18,912.0,148.0,998.0,248.0
547,6,18,912.0,148.0,998.0,248.0
548,6,18,912.0,148.0,998.0,248.0
549,6,18,914.0,148.0,1000.0,248.0
550,6,18,912.0,148.0,998.0,248.0
551,6,18,916.0,148.0,1002.0,248.0
552,6,18,916.0,148.0,1002.0,248.0
553,6,18,918.0,148.0,1004.0,248.0
554,6,18,918.0,148.0,1004.0,248.0
555,6,18,920.0,148.0,1006.0,248.0
385,6,19,338,98,397,169
386,6,19,338.0,98.0,398.0,170.0
387,6,19,337.0,98.0,397.0,170.0
388,6,19,337.0,98.0,397.0,170.0
389,6,19,336.0,98.0,396.0,170.0
390,6,19,335.0,98.0,395.0,170.0
391,6,19,334.0,98.0,394.0,170.0
392,6,19,333.0,98.0,393.0,170.0
393,6,19,332.0,98.0,392.0,170.0
394,6,19,331.0,98.0,391.0,170.0
395,6,19,330.0,98.0,390.0,170.0
396,6,19,329.0,98.0,389.0,170.0
397,6,19,327.0,98.0,387.0,170.0
398,6,19,326.0,98.0,386.0,170.0
399,6,19,324.0,98.0,384.0,170.0
400,6,19,323.0,98.0,383.0,170.0
401,6,19,321.0,98.0,381.0,170.0
402,6,19,320.0,98.0,380.0,170.0
403,6,19,318.0,98.0,378.0,170.0
404,6,19,317.0,98.0,377.0,170.0
405,6,19,316.0,98.0,376.0,170.0
406,6,19,316.0,97.0,376.0,169.0
407,6,19,315.0,97.0,375.0,169.0
408,6,19,315.0,97.0,375.0,169.0
409,6,19,315.0,97.0,375.0,169.0
410,6,19,316.0,96.0,376.0,168.0
411,6,19,317.0,96.0,377.0,168.0
412,6,19,318.0,96.0,378.0,168.0
413,6,19,319.0,96.0,379.0,168.0
414,6,19,321.0,95.0,381.0,167.0
415,6,19,322.0,95.0,382.0,167.0
416,6,19,323.0,95.0,383.0,167.0
417,6,19,325.0,95.0,385.0,167.0
418,6,19,326.0,94.0,386.0,166.0
419,6,19,327.0,94.0,387.0,166.0
420,6,19,328.0,94.0,388.0,166.0
421,6,19,329.0,94.0,389.0,166.0
422,6,19,329.0,94.0,389.0,166.0
423,6,19,329.0,94.0,389.0,166.0
424,6,19,329.0,94.0,389.0,166.0
425,6,19,329.0,94.0,389.0,166.0
426,6,19,328.0,93.0,388.0,165.0
427,6,19,328.0,93.0,388.0,165.0
428,6,19,327.0,93.0,387.0,165.0
429,6,19,326.0,93.0,386.0,165.0
430,6,19,324.0,93.0,384.0,165.0
431,6,19,323.0,92.0,383.0,164.0
432,6,19,321.0,92.0,381.0,164.0
433,6,19,320.0,92.0,380.0,164.0
434,6,19,318.0,91.0,378.0,163.0
435,6,19,316.0,91.0,376.0,163.0
436,6,19,314.0,91.0,374.0,163.0
437,6,19,313.0,91.0,373.0,163.0
438,6,19,311.0,90.0,371.0,162.0
439,6,19,309.0,90.0,369.0,162.0
440,6,19,307.0,90.0,367.0,162.0
441,6,19,306.0,90.0,366.0,162.0
442,6,19,304.0,90.0,364.0,162.0
443,6,19,303.0,89.0,363.0,161.0
444,6,19,302.0,89.0,362.0,161.0
445,6,19,300.0,89.0,360.0,161.0
446,6,19,299.0,89.0,359.0,161.0
447,6,19,297.0,89.0,357.0,161.0
448,6,19,296.0,88.0,356.0,160.0
449,6,19,295.0,88.0,355.0,160.0
450,6,19,293.0,88.0,353.0,160.0
451,6,19,292.0,88.0,352.0,160.0
452,6,19,291.0,88.0,351.0,160.0
453,6,19,289.0,88.0,349.0,160.0
454,6,19,288.0,87.0,348.0,159.0
455,6,19,287.0,87.0,347.0,159.0
456,6,19,285.0,87.0,345.0,159.0
457,6,19,284.0,87.0,344.0,159.0
458,6,19,283.0,87.0,343.0,159.0
459,6,19,282.0,87.0,342.0,159.0
460,6,19,280.0,87.0,340.0,159.0
461,6,19,279.0,86.0,339.0,158.0
462,6,19,278.0,86.0,338.0,158.0
463,6,19,277.0,86.0,337.0,158.0
464,6,19,276.0,86.0,336.0,158.0
465,6,19,275.0,86.0,335.0,158.0
466,6,19,274.0,86.0,334.0,158.0
467,6,19,273.0,86.0,333.0,158.0
468,6,19,272.0,85.0,332.0,157.0
469,6,19,271.0,85.0,331.0,157.0
470,6,19,270.0,85.0,330.0,157.0
471,6,19,270.0,85.0,330.0,157.0
472,6,19,269.0,85.0,329.0,157.0
473,6,19,269.0,85.0,329.0,157.0
474,6,19,268.0,84.0,328.0,156.0
475,6,19,268.0,84.0,328.0,156.0
476,6,19,267.0,84.0,327.0,156.0
477,6,19,267.0,84.0,327.0,156.0
478,6,19,267.0,84.0,327.0,156.0
479,6,19,266.0,83.0,326.0,155.0
480,6,19,266.0,83.0,326.0,155.0
481,6,19,265.0,83.0,325.0,155.0
482,6,19,265.0,83.0,325.0,155.0
483,6,19,264.0,82.0,324.0,154.0
484,6,19,264.0,82.0,324.0,154.0
485,6,19,263.0,82.0,323.0,154.0
486,6,19,262.0,81.0,322.0,153.0
487,6,19,261.0,81.0,321.0,153.0
488,6,19,260.0,81.0,320.0,153.0
489,6,19,259.0,81.0,319.0,153.0
490,6,19,258.0,81.0,318.0,153.0
491,6,19,257.0,80.0,317.0,152.0
492,6,19,256.0,80.0,316.0,152.0
493,6,19,255.0,80.0,315.0,152.0
494,6,19,254.0,79.0,314.0,151.0
495,6,19,253.0,79.0,313.0,151.0
496,6,19,253.0,79.0,313.0,151.0
497,6,19,252.0,78.0,312.0,150.0
498,6,19,252.0,78.0,312.0,150.0
499,6,19,251.0,78.0,311.0,150.0
500,6,19,251.0,78.0,311.0,150.0
501,6,19,251.0,78.0,311.0,150.0
502,6,19,250.0,78.0,310.0,150.0
503,6,19,250.0,77.0,310.0,149.0
504,6,19,250.0,77.0,310.0,149.0
505,6,19,250.0,77.0,310.0,149.0
506,6,19,250.0,76.0,310.0,148.0
507,6,19,250.0,76.0,310.0,148.0
508,6,19,250.0,76.0,310.0,148.0
509,6,19,250.0,75.0,310.0,147.0
510,6,19,250.0,75.0,310.0,147.0
511,6,19,249.0,75.0,309.0,147.0
512,6,19,249.0,74.0,309.0,146.0
513,6,19,249.0,74.0,309.0,146.0
514,6,19,248.0,74.0,308.0,146.0
515,6,19,247.0,73.0,307.0,145.0
516,6,19,247.0,73.0,307.0,145.0
517,6,19,246.0,73.0,306.0,145.0
518,6,19,246.0,72.0,306.0,144.0
519,6,19,245.0,72.0,305.0,144.0
520,6,19,245.0,72.0,305.0,144.0
521,6,19,245.0,71.0,305.0,143.0
522,6,19,245.0,71.0,305.0,143.0
523,6,19,244.0,71.0,304.0,143.0
524,6,19,244.0,71.0,304.0,143.0
525,6,19,244.0,70.0,304.0,142.0
526,6,19,244.0,70.0,304.0,142.0
527,6,19,244.0,70.0,304.0,142.0
528,6,19,243.0,69.0,303.0,141.0
529,6,19,243.0,69.0,303.0,141.0
530,6,19,243.0,69.0,303.0,141.0
531,6,19,243.0,68.0,303.0,140.0
532,6,19,242.0,68.0,302.0,140.0
533,6,19,242.0,68.0,302.0,140.0
534,6,19,241.0,67.0,301.0,139.0
535,6,19,241.0,67.0,301.0,139.0
536,6,19,240.0,67.0,300.0,139.0
537,6,19,240.0,67.0,300.0,139.0
538,6,19,239.0,66.0,299.0,138.0
539,6,19,238.0,66.0,298.0,138.0
540,6,19,238.0,66.0,298.0,138.0
541,6,19,237.0,65.0,297.0,137.0
542,6,19,237.0,65.0,297.0,137.0
543,6,19,236.0,65.0,296.0,137.0
544,6,19,236.0,65.0,296.0,137.0
545,6,19,236.0,64.0,296.0,136.0
546,6,19,236.0,64.0,296.0,136.0
547,6,19,236.0,64.0,296.0,136.0
548,6,19,236.0,63.0,296.0,135.0
549,6,19,236.0,63.0,296.0,135.0
550,6,19,236.0,63.0,296.0,135.0
551,6,19,237.0,62.0,297.0,134.0
552,6,19,237.0,62.0,297.0,134.0
553,6,19,238.0,62.0,298.0,134.0
554,6,19,239.0,61.0,299.0,133.0
555,6,19,240.0,61.0,300.0,133.0
385,6,20,1053,100,1110,173
386,6,20,1053.0,100.0,1111.0,174.0
387,6,20,1052.0,100.0,1110.0,174.0
388,6,20,1052.0,100.0,1110.0,174.0
389,6,20,1051.0,100.0,1109.0,174.0
390,6,20,1050.0,100.0,1108.0,174.0
391,6,20,1049.0,100.0,1107.0,174.0
392,6,20,1048.0,100.0,1106.0,174.0
393,6,20,1047.0,100.0,1105.0,174.0
394,6,20,1045.0,100.0,1103.0,174.0
395,6,20,1044.0,100.0,1102.0,174.0
396,6,20,1043.0,100.0,1101.0,174.0
397,6,20,1041.0,100.0,1099.0,174.0
398,6,20,1039.0,100.0,1097.0,174.0
399,6,20,1038.0,100.0,1096.0,174.0
400,6,20,1036.0,100.0,1094.0,174.0
401,6,20,1035.0,100.0,1093.0,174.0
402,6,20,1033.0,100.0,1091.0,174.0
403,6,20,1032.0,100.0,1090.0,174.0
404,6,20,1031.0,100.0,1089.0,174.0
405,6,20,1030.0,100.0,1088.0,174.0
406,6,20,1030.0,100.0,1088.0,174.0
407,6,20,1030.0,100.0,1088.0,174.0
408,6,20,1030.0,99.0,1088.0,173.0
409,6,20,1031.0,99.0,1089.0,173.0
410,6,20,1032.0,99.0,1090.0,173.0
411,6,20,1033.0,99.0,1091.0,173.0
412,6,20,1034.0,99.0,1092.0,173.0
413,6,20,1036.0,99.0,1094.0,173.0
414,6,20,1038.0,99.0,1096.0,173.0
415,6,20,1040.0,99.0,1098.0,173.0
416,6,20,1042.0,98.0,1100.0,172.0
417,6,20,1043.0,98.0,1101.0,172.0
418,6,20,1045.0,98.0,1103.0,172.0
419,6,20,1046.0,98.0,1104.0,172.0
420,6,20,1047.0,98.0,1105.0,172.0
421,6,20,1048.0,98.0,1106.0,172.0
422,6,20,1049.0,98.0,1107.0,172.0
423,6,20,1049.0,98.0,1107.0,172.0
424,6,20,1049.0,98.0,1107.0,172.0
425,6,20,1049.0,98.0,1107.0,172.0
426,6,20,1049.0,98.0,1107.0,172.0
427,6,20,1048.0,98.0,1106.0,172.0
428,6,20,1047.0,98.0,1105.0,172.0
429,6,20,1046.0,98.0,1104.0,172.0
430,6,20,1045.0,98.0,1103.0,172.0
431,6,20,1044.0,98.0,1102.0,172.0
432,6,20,1043.0,97.0,1101.0,171.0
433,6,20,1041.0,97.0,1099.0,171.0
434,6,20,1040.0,97.0,1098.0,171.0
435,6,20,1038.0,97.0,1096.0,171.0
436,6,20,1037.0,97.0,1095.0,171.0
437,6,20,1035.0,97.0,1093.0,171.0
438,6,20,1034.0,97.0,1092.0,171.0
439,6,20,1033.0,96.0,1091.0,170.0
440,6,20,1031.0,96.0,1089.0,170.0
441,6,20,1030.0,96.0,1088.0,170.0
442,6,20,1029.0,96.0,1087.0,170.0
443,6,20,1028.0,96.0,1086.0,170.0
444,6,20,1027.0,96.0,1085.0,170.0
445,6,20,1026.0,96.0,1084.0,170.0
446,6,20,1025.0,96.0,1083.0,170.0
447,6,20,1024.0,96.0,1082.0,170.0
448,6,20,1023.0,95.0,1081.0,169.0
449,6,20,1022.0,95.0,1080.0,169.0
450,6,20,1021.0,95.0,1079.0,169.0
451,6,20,1021.0,95.0,1079.0,169.0
452,6,20,1020.0,95.0,1078.0,169.0
453,6,20,1019.0,95.0,1077.0,169.0
454,6,20,1018.0,94.0,1076.0,168.0
455,6,20,1017.0,94.0,1075.0,168.0
456,6,20,1016.0,94.0,1074.0,168.0
457,6,20,1016.0,94.0,1074.0,168.0
458,6,20,1015.0,94.0,1073.0,168.0
459,6,20,1014.0,94.0,1072.0,168.0
460,6,20,1013.0,94.0,1071.0,168.0
461,6,20,1012.0,93.0,1070.0,167.0
462,6,20,1011.0,93.0,1069.0,167.0
463,6,20,1010.0,93.0,1068.0,167.0
464,6,20,1010.0,93.0,1068.0,167.0
465,6,20,1009.0,93.0,1067.0,167.0
466,6,20,1008.0,93.0,1066.0,167.0
467,6,20,1008.0,93.0,1066.0,167.0
468,6,20,1008.0,92.0,1066.0,166.0
469,6,20,1007.0,92.0,1065.0,166.0
470,6,20,1007.0,92.0,1065.0,166.0
471,6,20,1007.0,92.0,1065.0,166.0
472,6,20,1007.0,92.0,1065.0,166.0
473,6,20,1008.0,92.0,1066.0,166.0
474,6,20,1008.0,92.0,1066.0,166.0
475,6,20,1008.0,91.0,1066.0,165.0
476,6,20,1009.0,91.0,1067.0,165.0
477,6,20,1009.0,91.0,1067.0,165.0
478,6,20,1010.0,91.0,1068.0,165.0
479,6,20,1010.0,91.0,1068.0,165.0
480,6,20,1011.0,91.0,1069.0,165.0
481,6,20,1011.0,91.0,1069.0,165.0
482,6,20,1011.0,90.0,1069.0,164.0
483,6,20,1011.0,90.0,1069.0,164.0
484,6,20,1011.0,90.0,1069.0,164.0
485,6,20,1011.0,90.0,1069.0,164.0
486,6,20,1011.0,89.0,1069.0,163.0
487,6,20,1011.0,89.0,1069.0,163.0
488,6,20,1010.0,89.0,1068.0,163.0
489,6,20,1010.0,89.0,1068.0,163.0
490,6,20,1010.0,89.0,1068.0,163.0
491,6,20,1009.0,88.0,1067.0,162.0
492,6,20,1009.0,88.0,1067.0,162.0
493,6,20,1009.0,88.0,1067.0,162.0
494,6,20,1009.0,88.0,1067.0,162.0
495,6,20,1009.0,88.0,1067.0,162.0
496,6,20,1009.0,87.0,1067.0,161.0
497,6,20,1009.0,87.0,1067.0,161.0
498,6,20,1009.0,87.0,1067.0,161.0
499,6,20,1010.0,87.0,1068.0,161.0
500,6,20,1010.0,87.0,1068.0,161.0
501,6,20,1011.0,87.0,1069.0,161.0
502,6,20,1012.0,87.0,1070.0,161.0
503,6,20,1012.0,87.0,1070.0,161.0
504,6,20,1013.0,87.0,1071.0,161.0
505,6,20,1014.0,86.0,1072.0,160.0
506,6,20,1015.0,86.0,1073.0,160.0
507,6,20,1015.0,86.0,1073.0,160.0
508,6,20,1016.0,86.0,1074.0,160.0
509,6,20,1017.0,86.0,1075.0,160.0
510,6,20,1017.0,85.0,1075.0,159.0
511,6,20,1018.0,85.0,1076.0,159.0
512,6,20,1018.0,85.0,1076.0,159.0
513,6,20,1019.0,85.0,1077.0,159.0
514,6,20,1019.0,84.0,1077.0,158.0
515,6,20,1019.0,84.0,1077.0,158.0
516,6,20,1020.0,84.0,1078.0,158.0
517,6,20,1020.0,84.0,1078.0,158.0
518,6,20,1020.0,84.0,1078.0,158.0
519,6,20,1021.0,83.0,1079.0,157.0
520,6,20,1021.0,83.0,1079.0,157.0
521,6,20,1022.0,83.0,1080.0,157.0
522,6,20,1023.0,82.0,1081.0,156.0
523,6,20,1023.0,82.0,1081.0,156.0
524,6,20,1024.0,82.0,1082.0,156.0
525,6,20,1025.0,81.0,1083.0,155.0
526,6,20,1025.0,81.0,1083.0,155.0
527,6,20,1026.0,81.0,1084.0,155.0
528,6,20,1026.0,81.0,1084.0,155.0
529,6,20,1027.0,81.0,1085.0,155.0
530,6,20,1027.0,80.0,1085.0,154.0
531,6,20,1028.0,80.0,1086.0,154.0
532,6,20,1028.0,80.0,1086.0,154.0
533,6,20,1028.0,80.0,1086.0,154.0
534,6,20,1028.0,79.0,1086.0,153.0
535,6,20,1028.0,79.0,1086.0,153.0
536,6,20,1029.0,79.0,1087.0,153.0
537,6,20,1029.0,79.0,1087.0,153.0
538,6,20,1029.0,78.0,1087.0,152.0
539,6,20,1029.0,78.0,1087.0,152.0
540,6,20,1029.0,78.0,1087.0,152.0
541,6,20,1030.0,78.0,1088.0,152.0
542,6,20,1030.0,78.0,1088.0,152.0
543,6,20,1030.0,77.0,1088.0,151.0
544,6,20,1031.0,77.0,1089.0,151.0
545,6,20,1031.0,77.0,1089.0,151.0
546,6,20,1032.0,77.0,1090.0,151.0
547,6,20,1033.0,77.0,1091.0,151.0
548,6,20,1033.0,76.0,1091.0,150.0
