StageName,InputFile,OutputFile
Face Cropping,/Users/bhuvaneshwaribhaskaran/PycharmProjects/videogaze/videoin/1.mp4,/Users/bhuvaneshwaribhaskaran/PycharmProjects/videogaze/crop/output/1.mp4_6_18.mp4

Frame no,Shot no,Face id,Crop_x_min,Crop_y_min,Crop_x_max,Crop_y_max
91,6,18,890.0,143.0,1020.0,273.0
92,6,18,890.0,143.0,1020.0,273.0
93,6,18,890.0,143.0,1020.0,273.0
94,6,18,890.0,143.0,1020.0,273.0
95,6,18,890.0,143.0,1020.0,273.0
96,6,18,890.0,142.0,1020.0,272.0
97,6,18,890.0,141.0,1020.0,271.0
98,6,18,890.0,141.0,1020.0,271.0
99,6,18,890.0,141.0,1020.0,271.0
100,6,18,890.0,141.0,1020.0,271.0
101,6,18,889.0,141.0,1019.0,271.0
102,6,18,887.0,141.0,1017.0,271.0
103,6,18,887.0,141.0,1017.0,271.0
104,6,18,887.0,141.0,1017.0,271.0
105,6,18,886.0,141.0,1016.0,271.0
106,6,18,886.0,141.0,1016.0,271.0
107,6,18,886.0,141.0,1016.0,271.0
108,6,18,886.0,141.0,1016.0,271.0
109,6,18,886.0,141.0,1016.0,271.0
110,6,18,886.0,141.0,1016.0,271.0
111,6,18,886.0,141.0,1016.0,271.0
112,6,18,886.0,141.0,1016.0,271.0
113,6,18,886.0,141.0,1016.0,271.0
114,6,18,886.0,141.0,1016.0,271.0
115,6,18,886.0,141.0,1016.0,271.0
116,6,18,886.0,141.0,1016.0,271.0
117,6,18,887.0,141.0,1017.0,271.0
118,6,18,887.0,141.0,1017.0,271.0
119,6,18,887.0,141.0,1017.0,271.0
120,6,18,888.0,140.0,1018.0,270.0
121,6,18,888.0,139.0,1018.0,269.0
122,6,18,888.0,139.0,1018.0,269.0
123,6,18,888.0,139.0,1018.0,269.0
124,6,18,888.0,139.0,1018.0,269.0
125,6,18,889.0,139.0,1019.0,269.0
126,6,18,891.0,139.0,1021.0,269.0
127,6,18,891.0,139.0,1021.0,269.0
128,6,18,891.0,139.0,1021.0,269.0
129,6,18,891.0,139.0,1021.0,269.0
130,6,18,891.0,139.0,1021.0,269.0
131,6,18,891.0,139.0,1021.0,269.0
132,6,18,891.0,139.0,1021.0,269.0
133,6,18,891.0,139.0,1021.0,269.0
134,6,18,890.0,139.0,1020.0,269.0
135,6,18,890.0,139.0,1020.0,269.0
136,6,18,890.0,139.0,1020.0,269.0
137,6,18,890.0,139.0,1020.0,269.0
138,6,18,890.0,139.0,1020.0,269.0
139,6,18,890.0,139.0,1020.0,269.0
140,6,18,890.0,139.0,1020.0,269.0
141,6,18,891.0,139.0,1021.0,269.0
142,6,18,891.0,138.0,1021.0,268.0
143,6,18,891.0,137.0,1021.0,267.0
144,6,18,891.0,137.0,1021.0,267.0
145,6,18,891.0,137.0,1021.0,267.0
146,6,18,891.0,137.0,1021.0,267.0
147,6,18,891.0,137.0,1021.0,267.0
148,6,18,891.0,137.0,1021.0,267.0
149,6,18,891.0,137.0,1021.0,267.0
150,6,18,891.0,136.0,1021.0,266.0
151,6,18,891.0,135.0,1021.0,265.0
152,6,18,891.0,135.0,1021.0,265.0
153,6,18,890.0,135.0,1020.0,265.0
154,6,18,890.0,135.0,1020.0,265.0
155,6,18,890.0,135.0,1020.0,265.0
156,6,18,890.0,135.0,1020.0,265.0
157,6,18,890.0,135.0,1020.0,265.0
158,6,18,890.0,134.0,1020.0,264.0
159,6,18,890.0,133.0,1020.0,263.0
160,6,18,890.0,133.0,1020.0,263.0
161,6,18,890.0,133.0,1020.0,263.0
162,6,18,890.0,133.0,1020.0,263.0
163,6,18,890.0,133.0,1020.0,263.0
164,6,18,891.0,133.0,1021.0,263.0
165,6,18,891.0,133.0,1021.0,263.0
166,6,18,892.0,133.0,1022.0,263.0
167,6,18,894.0,133.0,1024.0,263.0
168,6,18,895.0,133.0,1025.0,263.0
169,6,18,896.0,133.0,1026.0,263.0
170,6,18,897.0,133.0,1027.0,263.0
